order_id,date,customer_id,category,region,channel,quantity,unit_price,discount_pct,is_returned,gross_sales,discount_value,net_sales,cost,profit
ORD103624,2024-04-06,3590,Deportes,Antioquia,App,6,421.38,0,0,2528.28,0.0,2528.28,1496.8,1031.48
ORD103625,2025-07-08,2691,Tecnología,Valle,Web,5,106.58,5,0,532.9,26.64,506.26,383.93,122.33
ORD103626,2023-04-24,3107,Deportes,Antioquia,App,2,89.92,10,0,179.84,17.98,161.86,132.59,29.27
ORD103627,2025-09-18,3946,Deportes,Costa,App,5,246.49,0,0,1232.45,0.0,1232.45,835.46,396.99
ORD103628,2023-07-26,3933,Moda,Valle,Web,3,197.89,0,0,593.67,0.0,593.67,388.03,205.64
ORD103629,2024-05-29,3829,Tecnología,Valle,Web,2,289.41,0,0,578.82,0.0,578.82,404.7,174.12
ORD103630,2024-12-09,1441,Hogar,Bogotá,Web,6,474.6,10,0,2847.6,284.76,2562.84,1523.57,1039.27
ORD103631,2023-05-18,2240,Deportes,Centro,Web,6,385.23,0,0,2311.38,0.0,2311.38,1877.41,433.97
ORD103632,2023-12-05,1910,Moda,Valle,App,6,349.79,5,0,2098.74,104.94,1993.8,1547.89,445.91
ORD103633,2024-06-20,2025,Deportes,Valle,Web,1,219.65,0,0,219.65,0.0,219.65,127.51,92.14
ORD103634,2023-03-09,2559,Moda,Costa,Marketplace,6,157.93,5,0,947.58,47.38,900.2,724.82,175.38
ORD103635,2024-01-18,2741,Hogar,Valle,App,4,279.33,10,0,1117.32,111.73,1005.59,809.06,196.53
ORD103636,2023-01-19,3879,Deportes,Costa,Web,3,445.01,0,0,1335.03,0.0,1335.03,848.3,486.73
ORD103637,2024-11-13,2734,Tecnología,Centro,App,1,440.84,15,0,440.84,66.13,374.71,268.73,105.98
ORD103638,2023-03-15,1625,Moda,Bogotá,Web,2,233.85,15,0,467.7,70.16,397.54,230.53,167.01
ORD103639,2024-07-26,2690,Belleza,Bogotá,Web,4,138.19,0,0,552.76,0.0,552.76,316.58,236.18
ORD103640,2025-07-27,1997,Deportes,Centro,App,1,128.17,10,1,128.17,12.82,115.35,79.07,36.28
ORD103641,2025-12-07,3781,Hogar,Centro,Web,3,36.31,0,0,108.93,0.0,108.93,61.37,47.56
ORD103642,2023-07-30,1090,Tecnología,Antioquia,Web,2,424.48,10,0,848.96,84.9,764.06,600.72,163.34
ORD103643,2025-05-04,3214,Moda,Valle,App,3,147.12,0,0,441.36,0.0,441.36,353.35,88.01
ORD103644,2024-10-12,1206,Belleza,Valle,Marketplace,3,192.32,15,0,576.96,86.54,490.42,278.64,211.78
ORD103645,2025-09-20,2088,Moda,Valle,Web,2,408.42,0,0,816.84,0.0,816.84,459.69,357.15
ORD103646,2024-11-25,2911,Moda,Costa,Web,6,77.61,15,0,465.66,69.85,395.81,241.36,154.45
ORD103647,2024-06-23,1515,Tecnología,Antioquia,App,5,241.39,10,0,1206.95,120.7,1086.25,870.18,216.07
ORD103648,2025-06-19,2180,Deportes,Valle,App,3,78.72,0,0,236.16,0.0,236.16,178.92,57.24
ORD103649,2025-02-18,2792,Deportes,Costa,Web,6,232.09,0,0,1392.54,0.0,1392.54,1020.25,372.29
ORD103650,2023-06-19,3794,Belleza,Costa,Marketplace,2,42.63,10,0,85.26,8.53,76.73,58.29,18.44
ORD103651,2025-11-03,3353,Hogar,Bogotá,App,3,268.46,5,0,805.38,40.27,765.11,462.02,303.09
ORD103652,2023-10-15,2901,Deportes,Costa,App,5,401.94,15,0,2009.7,301.46,1708.24,1057.88,650.36
ORD103653,2023-07-08,3005,Hogar,Centro,Marketplace,2,344.62,15,1,689.24,103.39,585.85,372.46,213.39
ORD103654,2025-07-02,1394,Moda,Costa,Marketplace,1,264.4,10,0,264.4,26.44,237.96,169.75,68.21
ORD103655,2024-11-24,2097,Deportes,Centro,Web,1,417.8,5,0,417.8,20.89,396.91,283.48,113.43
ORD103656,2025-06-06,1186,Tecnología,Centro,Web,6,129.34,0,0,776.04,0.0,776.04,470.53,305.51
ORD103657,2024-04-15,2597,Hogar,Bogotá,App,1,418.78,15,0,418.78,62.82,355.96,237.75,118.21
ORD103658,2023-10-04,2591,Deportes,Bogotá,Marketplace,4,152.65,0,0,610.6,0.0,610.6,449.59,161.01
ORD103659,2025-07-28,3670,Moda,Costa,App,3,193.99,5,0,581.97,29.1,552.87,350.3,202.57
ORD103660,2024-07-24,1729,Tecnología,Bogotá,Web,3,81.65,0,0,244.95,0.0,244.95,139.71,105.24
ORD103661,2025-05-06,1239,Hogar,Bogotá,App,2,68.84,20,0,137.68,27.54,110.14,66.45,43.69
ORD103662,2025-09-27,3580,Moda,Valle,Web,4,467.41,0,0,1869.64,0.0,1869.64,1111.46,758.18
ORD103663,2024-04-02,1140,Belleza,Costa,Marketplace,3,111.19,15,0,333.57,50.04,283.53,204.32,79.21
ORD103664,2025-07-06,1138,Tecnología,Costa,Web,2,179.98,5,0,359.96,18.0,341.96,194.41,147.55
ORD103665,2025-04-12,3506,Deportes,Costa,Marketplace,5,273.99,0,1,1369.95,0.0,1369.95,1080.73,289.22
ORD103666,2025-12-23,1069,Tecnología,Bogotá,Web,3,186.98,10,0,560.94,56.09,504.85,289.17,215.68
ORD103667,2025-04-18,1384,Tecnología,Bogotá,Marketplace,6,437.66,0,0,2625.96,0.0,2625.96,1868.2,757.76
ORD103668,2023-07-12,1629,Tecnología,Centro,Web,3,452.34,0,1,1357.02,0.0,1357.02,1086.94,270.08
ORD103669,2024-09-07,3245,Deportes,Antioquia,App,5,176.48,10,0,882.4,88.24,794.16,450.17,343.99
ORD103670,2024-02-10,1204,Tecnología,Antioquia,Marketplace,5,64.17,0,0,320.85,0.0,320.85,209.66,111.19
ORD103671,2025-07-31,2749,Deportes,Antioquia,App,3,120.88,0,0,362.64,0.0,362.64,231.56,131.08
ORD103672,2024-12-21,1567,Hogar,Valle,App,5,247.71,5,0,1238.55,61.93,1176.62,756.49,420.13
ORD103673,2023-04-03,1981,Belleza,Bogotá,Web,2,158.47,5,0,316.94,15.85,301.09,214.4,86.69
ORD103674,2024-03-05,1804,Deportes,Centro,Web,3,237.67,10,0,713.01,71.3,641.71,398.35,243.36
ORD103675,2024-10-15,2710,Deportes,Centro,Marketplace,3,384.18,0,0,1152.54,0.0,1152.54,642.4,510.14
ORD103676,2024-03-09,3906,Deportes,Antioquia,Web,1,221.91,0,0,221.91,0.0,221.91,179.71,42.2
ORD103677,2024-01-10,1881,Moda,Valle,App,6,114.56,0,0,687.36,0.0,687.36,517.01,170.35
ORD103678,2025-12-18,3035,Deportes,Valle,App,3,191.82,5,0,575.46,28.77,546.69,320.63,226.06
ORD103679,2025-12-02,1973,Tecnología,Antioquia,Web,1,376.63,5,0,376.63,18.83,357.8,240.76,117.04
ORD103680,2023-07-26,1639,Tecnología,Antioquia,Web,5,223.55,0,1,1117.75,0.0,1117.75,633.69,484.06
ORD103681,2025-02-18,2454,Moda,Bogotá,Web,6,139.78,10,0,838.68,83.87,754.81,420.82,333.99
ORD103682,2024-06-15,1324,Hogar,Valle,Web,6,225.16,15,0,1350.96,202.64,1148.32,646.31,502.01
ORD103683,2023-06-15,1441,Hogar,Centro,Marketplace,5,238.31,15,0,1191.55,178.73,1012.82,763.73,249.09
ORD103684,2024-10-04,1803,Moda,Antioquia,App,2,162.26,0,0,324.52,0.0,324.52,217.47,107.05
ORD103685,2023-03-31,3335,Hogar,Bogotá,Web,1,497.93,5,0,497.93,24.9,473.03,368.01,105.02
ORD103686,2023-01-13,1225,Moda,Centro,Web,3,388.46,15,0,1165.38,174.81,990.57,626.44,364.13
ORD103687,2025-08-30,2087,Tecnología,Valle,App,1,352.38,0,0,352.38,0.0,352.38,267.58,84.8
ORD103688,2025-03-15,1966,Belleza,Antioquia,Web,5,430.34,15,0,2151.7,322.75,1828.95,1044.41,784.54
ORD103689,2025-08-02,3985,Belleza,Antioquia,Web,5,339.88,15,0,1699.4,254.91,1444.49,1042.17,402.32
ORD103690,2025-01-11,1559,Belleza,Bogotá,Web,2,399.67,0,0,799.34,0.0,799.34,517.46,281.88
ORD103691,2025-05-25,1713,Hogar,Bogotá,Marketplace,6,218.01,5,0,1308.06,65.4,1242.66,776.31,466.35
ORD103692,2024-10-21,1497,Moda,Valle,Web,6,260.18,0,1,1561.08,0.0,1561.08,1202.16,358.92
ORD103693,2025-10-28,3896,Belleza,Antioquia,Web,5,42.56,0,0,212.8,0.0,212.8,120.02,92.78
ORD103694,2025-11-18,3973,Belleza,Bogotá,Marketplace,1,154.71,15,0,154.71,23.21,131.5,106.04,25.46
ORD103695,2023-10-23,3107,Deportes,Antioquia,Web,6,196.65,20,0,1179.9,235.98,943.92,719.36,224.56
ORD103696,2025-09-12,1256,Hogar,Valle,Marketplace,3,320.23,15,0,960.69,144.1,816.59,527.53,289.06
ORD103697,2025-07-14,1576,Moda,Antioquia,Web,3,242.82,0,0,728.46,0.0,728.46,595.63,132.83
ORD103698,2024-10-01,3286,Deportes,Centro,Web,1,311.76,15,0,311.76,46.76,265.0,160.24,104.76
ORD103699,2023-12-06,1037,Tecnología,Antioquia,Web,2,362.4,15,0,724.8,108.72,616.08,405.78,210.3
ORD103700,2024-09-19,3072,Moda,Costa,Web,3,40.5,15,1,121.5,18.22,103.28,81.48,21.8
ORD103701,2024-03-14,1409,Deportes,Costa,Web,1,143.97,15,1,143.97,21.6,122.37,100.24,22.13
ORD103702,2025-07-30,1460,Deportes,Valle,Web,1,102.03,5,0,102.03,5.1,96.93,59.57,37.36
ORD103703,2025-04-09,2440,Hogar,Valle,Web,5,109.98,0,0,549.9,0.0,549.9,412.78,137.12
ORD103704,2024-06-02,3404,Moda,Valle,Web,6,261.5,0,1,1569.0,0.0,1569.0,992.47,576.53
ORD103705,2025-09-02,1382,Belleza,Centro,App,5,375.19,0,0,1875.95,0.0,1875.95,1420.0,455.95
ORD103706,2025-12-04,2832,Moda,Centro,App,6,150.93,10,0,905.58,90.56,815.02,475.83,339.19
ORD103707,2025-08-12,1568,Deportes,Antioquia,Marketplace,2,415.74,0,0,831.48,0.0,831.48,532.78,298.7
ORD103708,2025-08-09,2071,Deportes,Bogotá,App,2,448.38,5,0,896.76,44.84,851.92,485.81,366.11
ORD103709,2025-08-01,1432,Deportes,Costa,Marketplace,2,188.26,0,0,376.52,0.0,376.52,257.09,119.43
ORD103710,2023-06-04,1055,Deportes,Costa,Web,1,347.05,20,1,347.05,69.41,277.64,205.29,72.35
ORD103711,2023-03-29,3624,Hogar,Costa,Web,1,76.18,0,0,76.18,0.0,76.18,49.69,26.49
ORD103712,2025-07-19,3315,Hogar,Antioquia,Web,5,377.13,5,0,1885.65,94.28,1791.37,1282.57,508.8
ORD103713,2023-06-28,3116,Hogar,Antioquia,App,3,99.21,5,0,297.63,14.88,282.75,198.96,83.79
ORD103714,2023-07-31,2751,Tecnología,Valle,Marketplace,6,349.96,0,0,2099.76,0.0,2099.76,1321.89,777.87
ORD103715,2024-04-09,3047,Tecnología,Bogotá,App,6,222.51,10,0,1335.06,133.51,1201.55,818.77,382.78
ORD103716,2024-09-22,1901,Tecnología,Valle,Web,2,465.66,5,0,931.32,46.57,884.75,503.1,381.65
ORD103717,2025-04-04,2624,Belleza,Antioquia,App,6,242.94,5,0,1457.64,72.88,1384.76,933.57,451.19
ORD103718,2024-08-29,3840,Tecnología,Centro,Web,4,34.83,15,0,139.32,20.9,118.42,79.78,38.64
ORD103719,2025-06-03,1256,Tecnología,Valle,Web,2,250.72,0,0,501.44,0.0,501.44,279.68,221.76
ORD103720,2024-01-01,1671,Tecnología,Antioquia,App,6,401.84,15,0,2411.04,361.66,2049.38,1411.5,637.88
ORD103721,2023-10-03,1489,Moda,Antioquia,Web,5,330.6,15,0,1653.0,247.95,1405.05,1052.63,352.42
ORD103722,2024-01-15,3793,Tecnología,Centro,Web,6,483.83,15,0,2902.98,435.45,2467.53,1658.45,809.08
ORD103723,2025-08-02,3096,Hogar,Centro,App,1,424.77,0,0,424.77,0.0,424.77,307.71,117.06
ORD103724,2025-12-23,2682,Tecnología,Centro,App,5,272.74,0,0,1363.7,0.0,1363.7,946.07,417.63
ORD103725,2025-03-20,1315,Deportes,Bogotá,Web,5,119.13,5,0,595.65,29.78,565.87,431.19,134.68
ORD103726,2025-07-13,3460,Belleza,Antioquia,Web,5,21.81,0,0,109.05,0.0,109.05,75.12,33.93
ORD103727,2024-05-08,1433,Belleza,Centro,Marketplace,4,490.64,0,1,1962.56,0.0,1962.56,1255.12,707.44
ORD103728,2025-12-30,2025,Hogar,Bogotá,Web,4,470.39,0,0,1881.56,0.0,1881.56,1455.28,426.28
ORD103729,2023-12-30,2975,Moda,Costa,Web,6,151.59,5,0,909.54,45.48,864.06,491.01,373.05
ORD103730,2024-07-23,2979,Moda,Costa,Web,2,326.34,0,0,652.68,0.0,652.68,409.98,242.7
ORD103731,2025-02-01,2389,Hogar,Costa,App,6,370.03,15,0,2220.18,333.03,1887.15,1339.31,547.84
ORD103732,2023-10-03,1419,Hogar,Antioquia,Web,6,297.45,10,0,1784.7,178.47,1606.23,1254.67,351.56
ORD103733,2023-02-19,2596,Tecnología,Bogotá,Web,6,424.62,0,0,2547.72,0.0,2547.72,1450.87,1096.85
ORD103734,2024-12-28,2584,Deportes,Bogotá,Web,1,57.36,15,0,57.36,8.6,48.76,28.08,20.68
ORD103735,2025-06-24,1843,Tecnología,Costa,Web,5,450.32,15,0,2251.6,337.74,1913.86,1198.54,715.32
ORD103736,2025-07-16,2467,Hogar,Valle,Web,3,208.17,0,0,624.51,0.0,624.51,401.58,222.93
ORD103737,2024-07-17,3963,Hogar,Costa,App,2,250.73,0,0,501.46,0.0,501.46,390.01,111.45
ORD103738,2025-02-21,1433,Moda,Antioquia,Marketplace,2,233.47,0,0,466.94,0.0,466.94,377.71,89.23
ORD103739,2024-04-29,3690,Deportes,Costa,Marketplace,5,275.02,15,0,1375.1,206.26,1168.84,648.3,520.54
ORD103740,2024-08-06,2578,Moda,Costa,App,2,307.12,0,0,614.24,0.0,614.24,340.38,273.86
ORD103741,2023-08-24,3104,Moda,Bogotá,App,5,360.96,10,0,1804.8,180.48,1624.32,1272.65,351.67
ORD103742,2023-02-25,1963,Moda,Costa,App,2,271.97,10,0,543.94,54.39,489.55,287.18,202.37
ORD103743,2023-12-26,1976,Tecnología,Centro,App,6,348.69,10,0,2092.14,209.21,1882.93,1208.13,674.8
ORD103744,2023-04-20,1045,Hogar,Centro,App,1,182.38,5,0,182.38,9.12,173.26,108.17,65.09
ORD103745,2023-07-11,2193,Belleza,Valle,Web,2,469.61,5,0,939.22,46.96,892.26,558.65,333.61
ORD103746,2025-06-22,1416,Belleza,Antioquia,Web,2,50.97,0,0,101.94,0.0,101.94,65.11,36.83
ORD103747,2025-05-11,1847,Deportes,Antioquia,Marketplace,3,281.86,5,0,845.58,42.28,803.3,514.7,288.6
ORD103748,2024-07-21,3186,Tecnología,Bogotá,Marketplace,1,61.95,10,0,61.95,6.2,55.75,40.0,15.75
ORD103749,2025-12-19,1246,Tecnología,Antioquia,App,6,232.53,15,0,1395.18,209.28,1185.9,853.58,332.32
ORD103750,2024-10-11,1229,Hogar,Valle,Marketplace,1,143.64,15,0,143.64,21.55,122.09,84.39,37.7
ORD103751,2023-02-08,1791,Deportes,Centro,App,1,469.71,0,0,469.71,0.0,469.71,367.22,102.49
ORD103752,2025-12-08,1636,Deportes,Bogotá,App,2,26.28,0,1,52.56,0.0,52.56,40.91,11.65
ORD103753,2024-09-28,3421,Belleza,Centro,Web,4,207.78,15,0,831.12,124.67,706.45,429.98,276.47
ORD103754,2025-11-02,1737,Moda,Valle,App,2,395.38,15,0,790.76,118.61,672.15,468.34,203.81
ORD103755,2023-02-05,2088,Tecnología,Bogotá,App,5,110.46,0,0,552.3,0.0,552.3,420.65,131.65
ORD103756,2023-04-11,1087,Tecnología,Costa,Marketplace,3,411.48,10,0,1234.44,123.44,1111.0,871.09,239.91
ORD103757,2023-06-15,1712,Tecnología,Antioquia,Web,1,432.67,5,0,432.67,21.63,411.04,254.39,156.65
ORD103758,2024-01-18,2749,Moda,Valle,App,5,359.84,5,0,1799.2,89.96,1709.24,1168.11,541.13
ORD103759,2025-02-28,2227,Tecnología,Bogotá,App,6,120.35,10,0,722.1,72.21,649.89,449.57,200.32
ORD103760,2023-01-31,2936,Deportes,Centro,Web,5,150.58,15,0,752.9,112.93,639.97,472.88,167.09
ORD103761,2023-01-11,2405,Moda,Bogotá,Web,4,100.13,0,0,400.52,0.0,400.52,256.0,144.52
ORD103762,2023-04-06,1600,Hogar,Costa,App,1,108.35,10,0,108.35,10.84,97.51,61.36,36.15
ORD103763,2024-03-28,2499,Tecnología,Valle,Web,2,37.52,10,0,75.04,7.5,67.54,50.01,17.53
ORD103764,2023-07-11,3586,Tecnología,Bogotá,App,1,431.51,5,0,431.51,21.58,409.93,269.66,140.27
ORD103765,2024-04-30,1213,Deportes,Valle,Web,3,273.68,10,0,821.04,82.1,738.94,407.22,331.72
ORD103766,2023-08-26,3121,Hogar,Valle,Web,1,177.32,0,0,177.32,0.0,177.32,142.43,34.89
ORD103767,2025-12-24,3108,Hogar,Centro,Web,5,159.0,0,1,795.0,0.0,795.0,469.37,325.63
ORD103768,2025-01-04,1697,Deportes,Antioquia,Web,5,281.45,5,0,1407.25,70.36,1336.89,788.94,547.95
ORD103769,2025-09-17,2242,Moda,Costa,Web,2,176.81,5,0,353.62,17.68,335.94,259.0,76.94
ORD103770,2025-04-04,3059,Moda,Bogotá,Marketplace,2,434.58,0,0,869.16,0.0,869.16,556.77,312.39
ORD103771,2023-04-16,3861,Deportes,Antioquia,Web,2,121.26,5,0,242.52,12.13,230.39,147.13,83.26
ORD103772,2023-06-30,3079,Deportes,Centro,Marketplace,6,443.5,10,0,2661.0,266.1,2394.9,1719.65,675.25
ORD103773,2023-07-03,2183,Moda,Antioquia,Marketplace,3,338.76,5,0,1016.28,50.81,965.47,546.4,419.07
ORD103774,2023-08-14,2000,Hogar,Valle,Marketplace,6,479.18,5,0,2875.08,143.75,2731.33,1676.98,1054.35
ORD103775,2025-02-15,1236,Hogar,Valle,Web,6,27.25,10,0,163.5,16.35,147.15,83.05,64.1
ORD103776,2025-02-28,2204,Deportes,Costa,App,6,48.37,0,0,290.22,0.0,290.22,182.46,107.76
ORD103777,2024-11-18,3605,Moda,Bogotá,Web,1,260.43,5,0,260.43,13.02,247.41,194.19,53.22
ORD103778,2024-06-13,2481,Deportes,Bogotá,Web,4,457.94,0,0,1831.76,0.0,1831.76,1457.2,374.56
ORD103779,2025-08-29,2103,Belleza,Centro,Marketplace,1,370.78,5,0,370.78,18.54,352.24,223.16,129.08
ORD103780,2025-07-24,1646,Belleza,Costa,Web,2,318.63,5,0,637.26,31.86,605.4,363.63,241.77
ORD103781,2023-04-16,3867,Tecnología,Bogotá,Marketplace,3,35.17,0,0,105.51,0.0,105.51,61.88,43.63
ORD103782,2025-04-10,1472,Tecnología,Valle,App,6,190.0,0,1,1140.0,0.0,1140.0,748.4,391.6
ORD103783,2024-11-09,1111,Tecnología,Costa,Web,1,186.01,0,0,186.01,0.0,186.01,143.81,42.2
ORD103784,2025-04-28,2845,Deportes,Antioquia,Web,5,280.2,5,0,1401.0,70.05,1330.95,1038.43,292.52
ORD103785,2025-11-21,2654,Hogar,Costa,App,6,143.76,0,0,862.56,0.0,862.56,485.1,377.46
ORD103786,2024-01-28,1382,Tecnología,Costa,App,1,148.23,0,0,148.23,0.0,148.23,89.9,58.33
ORD103787,2023-02-09,1016,Tecnología,Bogotá,App,5,318.01,10,1,1590.05,159.0,1431.05,865.58,565.47
ORD103788,2024-10-21,1492,Hogar,Centro,Web,1,473.39,0,0,473.39,0.0,473.39,366.25,107.14
ORD103789,2025-09-07,3973,Tecnología,Centro,Web,1,336.89,5,0,336.89,16.84,320.05,215.46,104.59
ORD103790,2025-04-24,2896,Tecnología,Bogotá,Web,6,340.7,15,0,2044.2,306.63,1737.57,1128.49,609.08
ORD103791,2023-07-20,2509,Moda,Bogotá,Web,1,493.38,15,0,493.38,74.01,419.37,338.97,80.4
ORD103792,2024-03-22,1116,Tecnología,Bogotá,Web,2,93.67,0,0,187.34,0.0,187.34,149.84,37.5
ORD103793,2025-11-27,2578,Tecnología,Centro,Web,5,36.24,5,0,181.2,9.06,172.14,115.13,57.01
ORD103794,2024-03-19,1879,Deportes,Bogotá,Web,3,377.85,10,0,1133.55,113.36,1020.19,596.45,423.74
ORD103795,2025-01-30,3162,Deportes,Antioquia,App,4,230.62,15,0,922.48,138.37,784.11,467.46,316.65
ORD103796,2023-08-15,2818,Hogar,Antioquia,App,6,225.84,5,0,1355.04,67.75,1287.29,746.97,540.32
ORD103797,2023-02-17,2572,Tecnología,Valle,Web,5,128.15,5,0,640.75,32.04,608.71,446.63,162.08
ORD103798,2025-11-07,3861,Deportes,Antioquia,App,2,263.29,15,0,526.58,78.99,447.59,313.21,134.38
ORD103799,2025-06-30,2648,Hogar,Costa,App,5,232.24,0,0,1161.2,0.0,1161.2,813.18,348.02
ORD103800,2023-07-06,1643,Tecnología,Valle,App,3,185.82,10,0,557.46,55.75,501.71,289.27,212.44
ORD103801,2023-12-11,2359,Tecnología,Antioquia,App,6,232.52,5,0,1395.12,69.76,1325.36,1012.82,312.54
ORD103802,2023-08-12,1335,Tecnología,Costa,Web,5,204.24,15,1,1021.2,153.18,868.02,602.93,265.09
ORD103803,2025-04-09,3969,Moda,Antioquia,Web,2,471.15,20,0,942.3,188.46,753.84,433.13,320.71
ORD103804,2024-05-02,1146,Belleza,Costa,Web,6,490.52,0,0,2943.12,0.0,2943.12,2212.42,730.7
ORD103805,2025-05-26,1121,Deportes,Bogotá,Web,2,423.15,0,0,846.3,0.0,846.3,689.69,156.61
ORD103806,2025-04-28,1080,Moda,Costa,App,6,495.4,0,0,2972.4,0.0,2972.4,1988.89,983.51
ORD103807,2025-09-05,3732,Hogar,Bogotá,Marketplace,4,147.55,0,0,590.2,0.0,590.2,343.04,247.16
ORD103808,2025-10-13,3709,Moda,Costa,Web,3,424.6,5,0,1273.8,63.69,1210.11,698.69,511.42
ORD103809,2023-07-07,3422,Hogar,Costa,App,4,215.18,5,0,860.72,43.04,817.68,455.44,362.24
ORD103810,2023-09-27,3110,Tecnología,Antioquia,App,1,378.15,5,1,378.15,18.91,359.24,272.31,86.93
ORD103811,2023-11-06,1503,Moda,Costa,Web,2,116.67,10,0,233.34,23.33,210.01,154.86,55.15
ORD103812,2025-12-31,1667,Deportes,Antioquia,Marketplace,4,409.74,0,1,1638.96,0.0,1638.96,1159.97,478.99
ORD103813,2025-04-24,3496,Hogar,Costa,Web,2,60.06,10,0,120.12,12.01,108.11,81.81,26.3
ORD103814,2024-04-30,3915,Deportes,Centro,Marketplace,6,149.87,15,0,899.22,134.88,764.34,626.61,137.73
ORD103815,2023-04-30,2444,Hogar,Valle,Web,2,414.54,5,0,829.08,41.45,787.63,518.65,268.98
ORD103816,2023-08-08,2345,Hogar,Antioquia,Web,1,378.64,0,0,378.64,0.0,378.64,280.41,98.23
ORD103817,2023-02-22,3727,Tecnología,Antioquia,App,2,260.6,0,0,521.2,0.0,521.2,339.74,181.46
ORD103818,2025-01-27,2189,Moda,Bogotá,Marketplace,6,342.94,0,0,2057.64,0.0,2057.64,1327.29,730.35
ORD103819,2025-01-07,2620,Deportes,Centro,Web,6,109.08,10,0,654.48,65.45,589.03,459.3,129.73
ORD103820,2024-12-20,2980,Moda,Bogotá,App,4,340.53,0,0,1362.12,0.0,1362.12,960.55,401.57
ORD103821,2024-02-10,2672,Tecnología,Centro,App,3,23.83,15,0,71.49,10.72,60.77,35.4,25.37
ORD103822,2024-08-30,3508,Tecnología,Centro,Web,5,419.94,15,0,2099.7,314.96,1784.74,1176.05,608.69
ORD103823,2025-10-17,1458,Moda,Costa,Web,4,267.82,5,0,1071.28,53.56,1017.72,778.63,239.09
ORD103824,2024-02-26,2212,Hogar,Bogotá,Web,1,473.06,0,0,473.06,0.0,473.06,380.25,92.81
ORD103825,2024-12-12,1463,Hogar,Valle,Web,5,249.52,5,1,1247.6,62.38,1185.22,848.49,336.73
ORD103826,2023-09-04,1911,Belleza,Centro,App,2,227.88,15,0,455.76,68.36,387.4,254.3,133.1
ORD103827,2023-03-13,3426,Deportes,Centro,Marketplace,4,236.03,0,0,944.12,0.0,944.12,583.5,360.62
ORD103828,2023-07-04,2025,Hogar,Antioquia,App,5,192.67,20,0,963.35,192.67,770.68,511.69,258.99
ORD103829,2023-01-06,3411,Tecnología,Costa,Marketplace,4,100.0,10,0,400.0,40.0,360.0,252.98,107.02
ORD103830,2025-06-24,1071,Tecnología,Valle,Web,2,424.19,5,0,848.38,42.42,805.96,444.24,361.72
ORD103831,2024-01-22,2450,Moda,Centro,Web,6,206.76,5,0,1240.56,62.03,1178.53,733.69,444.84
ORD103832,2024-11-29,3685,Deportes,Antioquia,Marketplace,4,273.97,5,0,1095.88,54.79,1041.09,761.36,279.73
ORD103833,2025-04-06,2193,Deportes,Bogotá,Marketplace,1,29.55,5,0,29.55,1.48,28.07,20.54,7.53
ORD103834,2023-12-15,2848,Hogar,Centro,Web,5,48.92,5,0,244.6,12.23,232.37,168.77,63.6
ORD103835,2023-11-04,3384,Tecnología,Antioquia,Web,5,306.65,0,1,1533.25,0.0,1533.25,1236.54,296.71
ORD103836,2023-10-14,3022,Belleza,Bogotá,App,5,442.03,0,0,2210.15,0.0,2210.15,1554.86,655.29
ORD103837,2025-02-04,3242,Belleza,Costa,Web,4,256.83,0,0,1027.32,0.0,1027.32,639.84,387.48
ORD103838,2024-12-25,2011,Moda,Bogotá,Web,2,99.19,5,0,198.38,9.92,188.46,144.95,43.51
ORD103839,2025-01-31,1652,Tecnología,Centro,App,4,75.74,5,0,302.96,15.15,287.81,188.55,99.26
ORD103840,2024-01-18,2298,Moda,Valle,Marketplace,4,451.9,10,0,1807.6,180.76,1626.84,999.87,626.97
ORD103841,2024-01-23,1006,Belleza,Bogotá,App,6,356.79,0,0,2140.74,0.0,2140.74,1499.21,641.53
ORD103842,2024-06-08,1904,Moda,Valle,App,5,483.77,0,0,2418.85,0.0,2418.85,1519.13,899.72
ORD103843,2024-09-30,3028,Deportes,Valle,Web,2,59.53,0,0,119.06,0.0,119.06,78.22,40.84
ORD103844,2025-07-26,3613,Tecnología,Bogotá,App,3,453.25,0,0,1359.75,0.0,1359.75,1002.34,357.41
ORD103845,2023-10-03,1615,Tecnología,Costa,Web,2,425.9,0,0,851.8,0.0,851.8,697.54,154.26
ORD103846,2024-05-14,2873,Tecnología,Bogotá,Marketplace,4,448.73,15,0,1794.92,269.24,1525.68,1104.71,420.97
ORD103847,2024-12-17,3620,Belleza,Antioquia,Web,1,22.77,10,0,22.77,2.28,20.49,12.8,7.69
ORD103848,2023-12-03,3646,Moda,Valle,App,2,376.11,20,0,752.22,150.44,601.78,345.68,256.1
ORD103849,2025-07-20,1769,Deportes,Centro,Marketplace,5,283.49,0,0,1417.45,0.0,1417.45,918.13,499.32
ORD103850,2024-04-25,3289,Tecnología,Valle,Web,1,295.13,15,0,295.13,44.27,250.86,139.28,111.58
ORD103851,2025-06-29,2566,Belleza,Centro,Marketplace,3,245.22,10,0,735.66,73.57,662.09,447.23,214.86
ORD103852,2025-12-17,2485,Deportes,Antioquia,Web,3,376.48,10,0,1129.44,112.94,1016.5,740.21,276.29
ORD103853,2023-04-19,2440,Tecnología,Antioquia,Web,1,499.92,5,0,499.92,25.0,474.92,326.83,148.09
ORD103854,2023-11-24,1765,Deportes,Antioquia,Web,3,361.06,5,0,1083.18,54.16,1029.02,806.37,222.65
